file,count,avg_viability,avg_circularity,avg_intensity,radius (area / pi),pct_analyzed,background_intenstiy,avg_area
20230406_d1-control_d3.png,28,64.08,0.46607,143.49,,1.6978737997256514,179.83468959691234,707.29
20230406_d1-control_d4.png,26,75.66,0.45,144.3,,1.487911522633745,173.88238258793533,667.5
20230406_d1-control_d5.png,26,75.38,0.45038,145.32,,1.3854595336076818,174.6512703284765,621.54
20230406_d1-control_d6.png,31,70.62,0.45774,144.63,,2.828360768175583,177.22649706395643,1064.19
20230406_d1-control_e2.png,20,67.84,0.486,145.05,,1.0078017832647463,179.22423659984005,587.75
20230406_d1-control_e5.png,22,72.64,0.48591,144.69,,1.2523148148148149,176.1115832694224,663.95
20230406_d1-control_e6.png,30,70.8,0.45533,143.75,,2.0222050754458163,176.24078885826333,786.23
20230406_d1-control_f2.png,20,73.42,0.477,148.74,,0.8531378600823045,179.6122891497434,497.55
20230406_d1-control_f3.png,27,74.36,0.45741,146.56,,1.9900548696844993,176.13207194887843,859.7
20230406_d1-control_f4.png,27,66.34,0.50519,141.96,,2.679269547325103,176.9985862772645,1157.44
20230406_d1-control_f5.png,27,75.85,0.45963,147.78,,1.7280521262002742,176.48392172296928,746.52
20230406_d1-control_f6.png,37,70.43,0.44568,148.88,,2.747256515775034,181.52335403748665,866.05
20230406_d1-control_g2.png,24,69.85,0.495,146.94,,1.5745884773662553,179.78641610325968,765.25
20230406_d1-control_g3.png,32,68.92,0.465,147.77,,1.6029663923182442,181.41698282042293,584.28
20230406_d1-control_g4.png,23,70.41,0.46565,146.4,,1.5021433470507546,179.112007368344,761.78
20230406_d1-control_g5.png,37,71.98,0.45838,140.92,,3.517489711934156,172.4261301966553,1108.86
20230406_d1-control_g6.png,22,73.77,0.435,147.28,,1.021176268861454,178.00155940518962,541.41
20230407_d2-10um_GEM_9b.png,53,66.5,0.43962,156.33,,5.842849794238683,191.37877673416003,1285.87
20230407_d2-10um_GEM_9c.png,46,67.42,0.42913,153.83,,6.288923182441701,188.37286355022746,1594.65
20230407_d2-10um_GEM_9d.png,31,62.61,0.42968,151.19,,5.109139231824417,188.62418814650943,1922.35
20230407_d2-10um_GEM_9e.png,31,67.77,0.39161,153.33,,4.921467764060357,187.5371960601595,1851.74
20230407_d2-10um_GEM_9f.png,38,70.94,0.43211,156.3,,6.928926611796982,188.476582158758,2126.82
20230407_d2-10um_GEM_9g.png,48,67.05,0.45729,159.02,,4.537465706447188,193.67841295523243,1102.6
20230407_d2-15um_GEM_8b.png,40,72.22,0.44175,156.6,,3.1935871056241427,188.26318719209203,931.25
20230407_d2-15um_GEM_8c.png,39,73.12,0.46923,151.72,,5.321330589849108,182.84050856596542,1591.49
20230407_d2-15um_GEM_8d.png,56,69.16,0.41411,150.82,,7.930384087791495,184.3994932629335,1651.79
20230407_d2-15um_GEM_8e.png,43,70.13,0.41558,150.3,,5.698045267489712,183.21770455943673,1545.63
20230407_d2-15um_GEM_8f.png,46,67.8,0.45891,152.84,,5.915380658436214,187.06551499763967,1499.93
20230407_d2-15um_GEM_8g.png,45,73.91,0.43578,152.7,,7.388288751714677,183.04080146869686,1915.04
20230407_d2-1um_GEM_11b.png,35,64.33,0.414,164.35,,4.97590877914952,200.75530082851577,1658.26
